SAP_Table,BQ_Table,SAP_Field,Key_Field,SAP_Type,Length,Type_Kind,Ext_Element,Temp_Field,Values,Ext_Field_Name,Field_Description
vfkp,shipment_cost_item,REFTY,,CHAR,4,C,STRING,document_cat,,document_cat,SD Document Category
vfkp,shipment_cost_item,REBEL,,CHAR,10,C,STRING,ref_doc_no,,ref_doc_no,Referenced document
vfkp,shipment_cost_item,REPOS,,NUMC,6,N,STRING,ref_item_no,,ref_item_no,Referenced document item
vfkp,shipment_cost_item,POSTX,,CHAR,40,C,STRING,desc_reference,,desc_reference,Description for reference
vfkp,shipment_cost_item,KNTTP,,CHAR,1,C,STRING,acct_assgmt_cat,@GO@,acct_assgmt_cat,Account Assignment Category
vfkp,shipment_cost_item,BKLAS,,CHAR,4,C,STRING,valuation_class,,valuation_class,Valuation Class
vfkp,shipment_cost_item,STBER,,CHAR,1,C,STRING,calculated,,calculated,Status of calculation (shipment costs item data)
vfkp,shipment_cost_item,DTBER,,DATS,8,D,DATUM,end_calculation,,end_calculation,Date of calculation
vfkp,shipment_cost_item,UZBER,,TIMS,6,T,UZEIT,end_calculation,,end_calculation_1,Time of calculation
vfkp,shipment_cost_item,STFRE,,CHAR,1,C,STRING,assigned,,assigned,Status of account determination
vfkp,shipment_cost_item,DTFRE,,DATS,8,D,DATUM,end_account_asg,,end_account_asg,Date of account determination
vfkp,shipment_cost_item,UZFRE,,TIMS,6,T,UZEIT,end_account_asg,,end_account_asg_1,Time of account assignment
vfkp,shipment_cost_item,STABR,,CHAR,1,C,STRING,transferred,,transferred,Status of transfer (shipment costs item data)
vfkp,shipment_cost_item,DTABR,,DATS,8,D,DATUM,end_settlement,,end_settlement,Date of settlement
vfkp,shipment_cost_item,UZABR,,TIMS,6,T,UZEIT,end_settlement,,end_settlement_1,Time of settlement
vfkp,shipment_cost_item,ERNAM,,CHAR,12,C,STRING,created_by,@GO@,created_by,Name of Person who Created the Object
vfkp,shipment_cost_item,ERDAT,,DATS,8,D,DATUM,created_on,@GO@,created_on,Date on which the record was created
vfkp,shipment_cost_item,ERZET,,TIMS,6,T,UZEIT,entry_time,@GO@,entry_time,Entry time
vfkp,shipment_cost_item,AENAM,,CHAR,12,C,STRING,changed_by,@GO@,changed_by,Name of person who changed object
vfkp,shipment_cost_item,AEDAT,,DATS,8,D,DATUM,changed_on,@GO@,changed_on,Date of Last Change
vfkp,shipment_cost_item,AEZET,,TIMS,6,T,UZEIT,time_of_change,,time_of_change,Time last change was made
vfkp,shipment_cost_item,LOGSYS,,CHAR,10,C,STRING,logical_system,,logical_system,Logical system
vfkp,shipment_cost_item,KSTAU,,CHAR,1,C,STRING,cost_dist,,cost_dist,Cost distribution CO
vfkp,shipment_cost_item,TRFZNA,,CHAR,10,C,STRING,tf_zone_p_ofdep,,tf_zone_p_ofdep,Tariff zone of point of departure
vfkp,shipment_cost_item,TRFZNZ,,CHAR,10,C,STRING,tf_zone_dest,,tf_zone_dest,Tariff zone of point of destination
vfkp,shipment_cost_item,TXJCD,,CHAR,15,C,STRING,tax_jur,@GO@,tax_jur,Tax Jurisdiction
vfkp,shipment_cost_item,BASWR,,CURR,15,P,BAPICUREXT,tax_base_amount,,tax_base_amount,Tax base amount
vfkp,shipment_cost_item,SLAND1_A,,CHAR,3,C,STRING,tax_ctry_depart,,tax_ctry_depart,Tax country departure
vfkp,shipment_cost_item,SLAND1_Z,,CHAR,3,C,STRING,tax_ctry_dest,,tax_ctry_dest,Tax country destination
vfkp,shipment_cost_item,FKSTO,,CHAR,1,C,STRING,cancelled,,cancelled,Shipment cost item already cancelled
vfkp,shipment_cost_item,KZWI1,,CURR,13,P,BAPICUREXT,subtotal_1,@GO@,subtotal_1,Subtotal 1 from pricing procedure for condition
vfkp,shipment_cost_item,KZWI2,,CURR,13,P,BAPICUREXT,subtotal_2,@GO@,subtotal_2,Subtotal 2 from pricing procedure for condition
vfkp,shipment_cost_item,KZWI3,,CURR,13,P,BAPICUREXT,subtotal_3,@GO@,subtotal_3,Subtotal 3 from pricing procedure for condition
vfkp,shipment_cost_item,KZWI4,,CURR,13,P,BAPICUREXT,subtotal_4,@GO@,subtotal_4,Subtotal 4 from pricing procedure for condition
vfkp,shipment_cost_item,KZWI5,,CURR,13,P,BAPICUREXT,subtotal_5,@GO@,subtotal_5,Subtotal 5 from pricing procedure for condition
vfkp,shipment_cost_item,KZWI6,,CURR,13,P,BAPICUREXT,subtotal_6,@GO@,subtotal_6,Subtotal 6 from pricing procedure for condition
vfsi,shipment_cost_sub_item,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
vfsi,shipment_cost_sub_item,KNUMV,X,CHAR,10,C,STRING,doc_condition,@GO@,doc_condition,Number of the Document Condition
vfsi,shipment_cost_sub_item,KPOSN,X,NUMC,6,N,STRING,subitem,,subitem,Shipment cost subitem
vfsi,shipment_cost_sub_item,BERGL,,CHAR,1,C,STRING,calc_base,,calc_base,Calculation Base
vfsi,shipment_cost_sub_item,VHART,,CHAR,4,C,STRING,packag_mat_type,@GO@,packag_mat_type,Packaging Material Type
vfsi,shipment_cost_sub_item,VBTYP,,CHAR,4,C,STRING,document_cat,@GO@,document_cat,SD Document Category
vfsi,shipment_cost_sub_item,VBELN,,CHAR,10,C,STRING,sales_document,@GO@,sales_document,Sales and Distribution Document Number
vfsi,shipment_cost_sub_item,POSNR,,NUMC,6,N,STRING,item,@GO@,item,Item number of the SD document
vfsi,shipment_cost_sub_item,NETWR,,CURR,15,P,BAPICUREXT,net_value,@GO@,net_value,Net value of sub-item in currency of shipment cost item
vfsi,shipment_cost_sub_item,MWSBP,,CURR,13,P,BAPICUREXT,tax_amount,@GO@,tax_amount,Tax amount of sub-item in currency of shipment cost item
vfsi,shipment_cost_sub_item,NETPR,,CURR,11,P,BAPICUREXT,net_price,@GO@,net_price,Net Price
vfsi,shipment_cost_sub_item,KZWI1,,CURR,13,P,BAPICUREXT,subtotal_1,@GO@,subtotal_1,Subtotal 1 from pricing procedure for condition
vfsi,shipment_cost_sub_item,KZWI2,,CURR,13,P,BAPICUREXT,subtotal_2,@GO@,subtotal_2,Subtotal 2 from pricing procedure for condition
vfsi,shipment_cost_sub_item,KZWI3,,CURR,13,P,BAPICUREXT,subtotal_3,@GO@,subtotal_3,Subtotal 3 from pricing procedure for condition
vfsi,shipment_cost_sub_item,KZWI4,,CURR,13,P,BAPICUREXT,subtotal_4,@GO@,subtotal_4,Subtotal 4 from pricing procedure for condition
vfsi,shipment_cost_sub_item,KZWI5,,CURR,13,P,BAPICUREXT,subtotal_5,@GO@,subtotal_5,Subtotal 5 from pricing procedure for condition
vfsi,shipment_cost_sub_item,KZWI6,,CURR,13,P,BAPICUREXT,subtotal_6,@GO@,subtotal_6,Subtotal 6 from pricing procedure for condition
vfsi,shipment_cost_sub_item,MPROK,,CHAR,1,C,STRING,manual_price,@GO@,manual_price,Status manual price change
vfsi,shipment_cost_sub_item,KPEIN,,DEC,5,P,BAPICUREXT,pricing_unit,@GO@,pricing_unit,Condition Pricing Unit
vfsi,shipment_cost_sub_item,KMEIN,,UNIT,3,C,STRING,unit_of_measure,@GO@,unit_of_measure,Condition Unit
vfsi,shipment_cost_sub_item,UVPRS,,CHAR,1,C,STRING,pricing,@GO@,pricing,Incomplete with respect to pricing
vfsi,shipment_cost_sub_item,PRSOK,,CHAR,1,C,STRING,pricing,@GO@,pricing_1,Pricing is OK
vfsi,shipment_cost_sub_item,BASWR,,CURR,15,P,BAPICUREXT,tax_base_amount,,tax_base_amount,Tax base amount
vfsi,shipment_cost_sub_item,MWSKZ,,CHAR,2,C,STRING,tax_code,@GO@,tax_code,Tax on sales/purchases code
vfsi,shipment_cost_sub_item,GARVZ,,CHAR,6,C,STRING,frght_code_set,,frght_code_set,Freight code set
vfsi,shipment_cost_sub_item,GTART,,CHAR,12,C,STRING,freight_code,,freight_code,Freight code
vfsi,shipment_cost_sub_item,GTKLS,,CHAR,12,C,STRING,freight_class,,freight_class,Freight class
vfsi,shipment_cost_sub_item,ACTIV,,CHAR,1,C,STRING,subitem_active,,subitem_active,Indicator: Subitem active
vtfa,shipment_document_flow,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
vtfa,shipment_document_flow,TKNUM,X,CHAR,10,C,STRING,shipment_number,,shipment_number,Shipment Number
vtfa,shipment_document_flow,VBELV,X,CHAR,10,C,STRING,preceding_doc,@GO@,preceding_doc,Preceding sales and distribution document
vtfa,shipment_document_flow,POSNV,X,NUMC,6,N,STRING,preceding_item,@GO@,preceding_item,Preceding Item of an SD Document
vtfa,shipment_document_flow,VBTYP_V,X,CHAR,4,C,STRING,document_cat,,document_cat,SD Document Category
vtfa,shipment_document_flow,VBELN,X,CHAR,10,C,STRING,follow_on_doc,@GO@,follow_on_doc,Subsequent Sales and Distribution Document
vtfa,shipment_document_flow,POSNN,X,NUMC,6,N,STRING,subsequent_item,,subsequent_item,Subsequent Item of an SD Document
vtfa,shipment_document_flow,VBTYP_N,X,CHAR,4,C,STRING,document_cat,,document_cat_1,SD Document Category
vtfa,shipment_document_flow,RFMNG,,QUAN,15,P,BAPICUREXT,quantity,,quantity,Referenced quantity in base unit of measure
vtfa,shipment_document_flow,MEINS,,UNIT,3,C,STRING,base_unit,@GO@,base_unit,Base Unit of Measure
vtfa,shipment_document_flow,ERDAT,,DATS,8,D,DATUM,created_on,@GO@,created_on,Date on which the record was created
vtfa,shipment_document_flow,ERZET,,TIMS,6,T,UZEIT,entry_time,@GO@,entry_time,Entry time
vtfa,shipment_document_flow,AEDAT,,DATS,8,D,DATUM,changed_on,@GO@,changed_on,Date of Last Change
vtfa,shipment_document_flow,RFMNG_FLO,,FLTP,16,F,DDFLOAT,quantity,,quantity_1,Referenced quantity in sales unit (float)
vtfa,shipment_document_flow,RFMNG_FLT,,FLTP,16,F,DDFLOAT,quantity,,quantity_2,Referenced quantity in base unit of measure (float)
vtfa,shipment_document_flow,VRKME,,UNIT,3,C,STRING,sales_unit,@GO@,sales_unit,Sales unit
vttk,shipment_header_details,MANDT,X,CLNT,3,C,STRING,client,@GO@,client,Client
vttk,shipment_header_details,TKNUM,X,CHAR,10,C,STRING,shipment_number,,shipment_number,Shipment Number
vttk,shipment_header_details,VBTYP,,CHAR,4,C,STRING,document_cat,@GO@,document_cat,SD Document Category
vttk,shipment_header_details,SHTYP,,CHAR,4,C,STRING,shipment_type,,shipment_type,Shipment type
vttk,shipment_header_details,TPLST,,CHAR,4,C,STRING,transportplanpt,,transportplanpt,Transportation planning point
vttk,shipment_header_details,ERNAM,,CHAR,12,C,STRING,created_by,@GO@,created_by,Name of Person who Created the Object
vttk,shipment_header_details,ERDAT,,DATS,8,D,DATUM,created_on,@GO@,created_on,Date on which the record was created
vttk,shipment_header_details,ERZET,,TIMS,6,T,UZEIT,entry_time,@GO@,entry_time,Entry time
vttk,shipment_header_details,AENAM,,CHAR,12,C,STRING,changed_by,@GO@,changed_by,Name of person who changed object
vttk,shipment_header_details,AEDAT,,DATS,8,D,DATUM,changed_on,@GO@,changed_on,Date of Last Change
vttk,shipment_header_details,AEZET,,TIMS,6,T,UZEIT,time_of_change,,time_of_change,Time last change was made
vttk,shipment_header_details,STERM,,CHAR,1,C,STRING,determine_legs,,determine_legs,Leg determination
vttk,shipment_header_details,ABFER,,CHAR,1,C,STRING,shpmtcompltype,,shpmtcompltype,Shipment completion type
vttk,shipment_header_details,ABWST,,CHAR,1,C,STRING,processcontrol,,processcontrol,Processing control
vttk,shipment_header_details,BFART,,CHAR,1,C,STRING,service_level,,service_level,Service Level
vttk,shipment_header_details,VSART,,CHAR,2,C,STRING,shipping_type,,shipping_type,Shipping Type
vttk,shipment_header_details,VSAVL,,CHAR,2,C,STRING,shtypeprelimleg,,shtypeprelimleg,Shipping type of preliminary leg
vttk,shipment_header_details,VSANL,,CHAR,2,C,STRING,subseqlegshtype,,subseqlegshtype,Shipping type of subsequent leg
vttk,shipment_header_details,LAUFK,,CHAR,1,C,STRING,leg_indicator,,leg_indicator,Leg Indicator
vttk,shipment_header_details,VSBED,,CHAR,2,C,STRING,shp_cond,@GO@,shp_cond,Shipping Conditions
vttk,shipment_header_details,ROUTE,,CHAR,6,C,STRING,shipment_route,@GO@,shipment_route,Shipment route
vttk,shipment_header_details,SIGNI,,CHAR,20,C,STRING,container_id,,container_id,Container ID
vttk,shipment_header_details,EXTI1,,CHAR,20,C,STRING,external_id_1,,external_id_1,External identification 1
vttk,shipment_header_details,EXTI2,,CHAR,20,C,STRING,external_id_2,,external_id_2,External identification 2
vttk,shipment_header_details,TPBEZ,,CHAR,20,C,STRING,description,,description,Description of Shipment
vttk,shipment_header_details,STDIS,,CHAR,1,C,STRING,planned,,planned,Status of transportation planning
vttk,shipment_header_details,DTDIS,,DATS,8,D,DATUM,planning_end,,planning_end,Date of end of planning
vttk,shipment_header_details,UZDIS,,TIMS,6,T,UZEIT,scheduling_end,,scheduling_end,Scheduling end time
vttk,shipment_header_details,STREG,,CHAR,1,C,STRING,check_in,,check_in,Status of check-in
vttk,shipment_header_details,DPREG,,DATS,8,D,DATUM,plancheckindate,,plancheckindate,Planned date of check-in
vttk,shipment_header_details,UPREG,,TIMS,6,T,UZEIT,plannedtimechin,,plannedtimechin,Planned check-in time
vttk,shipment_header_details,DAREG,,DATS,8,D,DATUM,act_date_chkin,,act_date_chkin,Actual date of check-in
vttk,shipment_header_details,UAREG,,TIMS,6,T,UZEIT,currenttmechkin,,currenttmechkin,Current time of check-in
vttk,shipment_header_details,STLBG,,CHAR,1,C,STRING,loading_start,,loading_start,Status for start of loading
vttk,shipment_header_details,DPLBG,,DATS,8,D,DATUM,planloadstart,,planloadstart,Planned date for start of loading
vttk,shipment_header_details,UPLBG,,TIMS,6,T,UZEIT,planloadsttime,,planloadsttime,Planned loading start time
vttk,shipment_header_details,DALBG,,DATS,8,D,DATUM,curr_load_start,,curr_load_start,Current date for start of loading
vttk,shipment_header_details,UALBG,,TIMS,6,T,UZEIT,actloadstrttime,,actloadstrttime,Actual loading start time
vttk,shipment_header_details,STLAD,,CHAR,1,C,STRING,loading_end,,loading_end,Status for end of loading
vttk,shipment_header_details,DPLEN,,DATS,8,D,DATUM,planloadingend,,planloadingend,Planned date for end of loading
vttk,shipment_header_details,UPLEN,,TIMS,6,T,UZEIT,planloadendtime,,planloadendtime,Planned loading end time
vttk,shipment_header_details,DALEN,,DATS,8,D,DATUM,act_load_end,,act_load_end,Actual date for end of loading
vttk,shipment_header_details,UALEN,,TIMS,6,T,UZEIT,actloadendtime,,actloadendtime,Actual loading end time
vttk,shipment_header_details,STABF,,CHAR,1,C,STRING,shpmt_compl,,shpmt_compl,Status of shipment completion
vttk,shipment_header_details,DPABF,,DATS,8,D,DATUM,planshpcmpldte,,planshpcmpldte,Planned date for shipment completion
vttk,shipment_header_details,UPABF,,TIMS,6,T,UZEIT,pl_time_proc,,pl_time_proc,Planned time for processing
vttk,shipment_header_details,DTABF,,DATS,8,D,DATUM,dateshpmntcmpl,,dateshpmntcmpl,Current date of shipment completion
vttk,shipment_header_details,UZABF,,TIMS,6,T,UZEIT,timetrspprocess,,timetrspprocess,Time of transportation processing
vttk,shipment_header_details,STTBG,,CHAR,1,C,STRING,shipment_start,,shipment_start,Status for start of shipment
vttk,shipment_header_details,DPTBG,,DATS,8,D,DATUM,planshipstart,,planshipstart,Planned date for start of shipment
vttk,shipment_header_details,UPTBG,,TIMS,6,T,UZEIT,plantranssttime,,plantranssttime,Planned transport start time
vttk,shipment_header_details,DATBG,,DATS,8,D,DATUM,currshipmtstart,,currshipmtstart,Current date for start of shipment
vttk,shipment_header_details,UATBG,,TIMS,6,T,UZEIT,acttranspstrttm,,acttranspstrttm,Actual transport start time
vttk,shipment_header_details,STTEN,,CHAR,1,C,STRING,shipment_end,,shipment_end,Status for end of shipment
vttk,shipment_header_details,DPTEN,,DATS,8,D,DATUM,planshipmentend,,planshipmentend,Planned date for end of shipment
vttk,shipment_header_details,UPTEN,,TIMS,6,T,UZEIT,plantransendtim,,plantransendtim,Planned transport end time
vttk,shipment_header_details,DATEN,,DATS,8,D,DATUM,act_shipmentend,,act_shipmentend,Actual Date for End of Shipment
vttk,shipment_header_details,UATEN,,TIMS,6,T,UZEIT,actshipmtendtim,,actshipmtendtim,Actual shipment end time
vttk,shipment_header_details,STTRG,,CHAR,1,C,STRING,overall_status,,overall_status,Overall transportation status
vttk,shipment_header_details,TDLNR,,CHAR,10,C,STRING,service_agent,,service_agent,Number of forwarding agent
vttk,shipment_header_details,TERNR,,CHAR,12,C,STRING,order_number,,order_number,Order Number
vttk,shipment_header_details,PKSTK,,CHAR,1,C,STRING,handling_units,,handling_units,Shipment Contains Handling Units
vttk,shipment_header_details,DTMEG,,UNIT,3,C,STRING,weight_unit,,weight_unit,Unit of Weight for Transportation Planning
vttk,shipment_header_details,DTMEV,,UNIT,3,C,STRING,volume_unit,,volume_unit,Volume Unit for Transportation Planning
vttk,shipment_header_details,DISTZ,,QUAN,13,P,BAPICUREXT,distance,,distance,Distance
vttk,shipment_header_details,MEDST,,UNIT,3,C,STRING,uom_distance,,uom_distance,Distance Unit of Measure
vttk,shipment_header_details,FAHZT,,QUAN,5,P,BAPICUREXT,travel_time,,travel_time,Travelling time only between two locations
vttk,shipment_header_details,GESZT,,QUAN,5,P,BAPICUREXT,total_time,,total_time,Total travelling time between two locations incl. breaks
vttk,shipment_header_details,MEIZT,,UNIT,3,C,STRING,trav_times,,trav_times,Unit of measure for travelling times
vttk,shipment_header_details,STAFO,,CHAR,6,C,STRING,update_group,@GO@,update_group,Update Group for statistics update
vttk,shipment_header_details,FBSTA,,CHAR,1,C,STRING,shipm_csts_cal,,shipm_csts_cal,Status of shipment costs calculation
vttk,shipment_header_details,FBGST,,CHAR,1,C,STRING,ovsts_shcostcal,,ovsts_shcostcal,Overall status of calculation of shipment costs for shipment
vttk,shipment_header_details,ARSTA,,CHAR,1,C,STRING,shpmt_costs_set,,shpmt_costs_set,Status of shipment costs settlement
vttk,shipment_header_details,ARGST,,CHAR,1,C,STRING,tot_shp_cst_stm,,tot_shp_cst_stm,Total status of shipment costs settlement for shipment
vttk,shipment_header_details,STERM_DONE,,CHAR,1,C,STRING,legs_determined,,legs_determined,Leg determination complete
vttk,shipment_header_details,VSE_FRK,,CHAR,1,C,STRING,ship_units_shpcostd,,ship_units_shpcostd,Handling Unit Data are Referred in Shipment Cost Document
vttk,shipment_header_details,KKALSM,,CHAR,6,C,STRING,pricing_procedure,,pricing_procedure,Pricing procedure in shipment header
vttk,shipment_header_details,SDABW,,CHAR,4,C,STRING,spec_processing,,spec_processing,Special Processing Indicator
vttk,shipment_header_details,FRKRL,,CHAR,1,C,STRING,shpmntcostsrel,,shpmntcostsrel,Shipment costs relevance
vttk,shipment_header_details,GESZTD,,DEC,11,P,BAPICUREXT,planned_total_time,,planned_total_time,Planned total time of transportation (in days)
vttk,shipment_header_details,FAHZTD,,DEC,11,P,BAPICUREXT,planned_act_durat,,planned_act_durat,Planned duration of transportation (in hours:minutes)
vttk,shipment_header_details,GESZTDA,,DEC,11,P,BAPICUREXT,actual_total_time,,actual_total_time,Actual total time of shipment (in days)
vttk,shipment_header_details,FAHZTDA,,DEC,11,P,BAPICUREXT,actual_duration,,actual_duration,Actual time needed for transporation (in hours:minutes)
vttk,shipment_header_details,ROCPY_DONE,,CHAR,1,C,STRING,route_from_del,,route_from_del,Route copied from delivery
vttk,shipment_header_details,HANDLE,,CHAR,22,C,STRING,handle,@GO@,handle,"Globally unique identifier (linked to time segment, etc)"
vttk,shipment_header_details,TSEGFL,,CHAR,1,C,STRING,tsegment_exists,,tsegment_exists,Time segment exists
vttk,shipment_header_details,TSEGTP,,CHAR,10,C,STRING,template,,template,Time segment event group shipment header
vttk,shipment_header_details,ADD01,,CHAR,10,C,STRING,suppl_1,,suppl_1,Suppl. 1
vttk,shipment_header_details,ADD02,,CHAR,10,C,STRING,suppl_2,,suppl_2,Suppl. 2
